ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
Del177,3.0,1.0,0.21,New Castle,Delaware,19720.0,1250.0,299900.0,0
Del178,7.0,2.0,0.05,Wilmington,Delaware,19801.0,2350.0,200000.0,1
Del179,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1775.0,189000.0,1
Del180,4.0,2.0,0.1,Wilmington,Delaware,19804.0,1450.0,180000.0,1
Del181,3.0,2.0,0.11,New Castle,Delaware,19720.0,880.0,99900.0,1
Del182,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1100.0,50000.0,1
Del183,3.0,3.0,0.14,Wilmington,Delaware,19805.0,1500.0,279900.0,1
Del184,3.0,3.0,0.1,Wilmington,Delaware,19805.0,2100.0,339000.0,1
Del185,3.0,1.0,0.15,Wilmington,Delaware,19801.0,,125000.0,0
Del186,3.0,1.0,0.05,Wilmington,Delaware,19809.0,1200.0,90000.0,1
Del187,3.0,2.0,0.05,Wilmington,Delaware,19802.0,1200.0,189900.0,1
Del188,4.0,3.0,0.04,Wilmington,Delaware,19805.0,2800.0,265000.0,1
Del189,3.0,2.0,0.04,Wilmington,Delaware,19801.0,1225.0,130000.0,1
Del190,3.0,2.0,0.17,New Castle,Delaware,19720.0,2725.0,310000.0,1
Del191,4.0,3.0,0.15,New Castle,Delaware,19720.0,2175.0,425000.0,1
Del192,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1350.0,125000.0,1
Del193,4.0,2.0,0.27,New Castle,Delaware,19720.0,1825.0,345000.0,1
Del194,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1075.0,179900.0,1
Del195,3.0,3.0,0.17,New Castle,Delaware,19720.0,1925.0,325000.0,1
Del196,4.0,3.0,0.05,Wilmington,Delaware,19806.0,2175.0,330000.0,1
Del197,3.0,3.0,,Newark,Delaware,19702.0,1375.0,180000.0,0
Del198,3.0,2.0,0.17,Wilmington,Delaware,19808.0,1603.0,265000.0,1
Del199,3.0,1.0,0.17,New Castle,Delaware,19720.0,950.0,219900.0,1
Del200,3.0,3.0,0.15,Wilmington,Delaware,19804.0,1700.0,365000.0,1
Del201,3.0,3.0,0.15,Wilmington,Delaware,19804.0,1700.0,365000.0,0
Del202,3.0,3.0,0.04,New Castle,Delaware,19720.0,1475.0,425000.0,1
Del203,3.0,1.0,0.16,Wilmington,Delaware,19804.0,1125.0,275000.0,1
Del204,3.0,1.0,0.14,New Castle,Delaware,19720.0,1025.0,225000.0,1
Del205,3.0,2.0,0.09,Wilmington,Delaware,19805.0,1225.0,290000.0,1
Del206,2.0,2.0,,Wilmington,Delaware,19801.0,,96000.0,0
Del207,2.0,1.0,0.4,Wilmington,Delaware,19805.0,1429.0,125000.0,0
Del208,3.0,3.0,0.23,New Castle,Delaware,19720.0,3089.0,299000.0,1
Del209,2.0,1.0,0.09,New Castle,Delaware,19720.0,1325.0,197000.0,0
Del210,4.0,2.0,0.13,Wilmington,Delaware,19805.0,1375.0,249000.0,1
Del211,4.0,2.0,0.19,New Castle,Delaware,19720.0,1375.0,275000.0,1
Del212,4.0,3.0,0.23,New Castle,Delaware,19720.0,2500.0,425000.0,1
Del213,4.0,3.0,0.19,New Castle,Delaware,19720.0,1750.0,350000.0,1
Del214,3.0,3.0,0.18,Wilmington,Delaware,19809.0,2302.0,335000.0,1
Del215,4.0,1.0,0.04,Wilmington,Delaware,19801.0,2175.0,165000.0,1
Del216,3.0,2.0,0.15,New Castle,Delaware,19720.0,1175.0,189000.0,1
Del217,2.0,2.0,0.04,New Castle,Delaware,19720.0,1000.0,225000.0,1
Del218,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1225.0,140000.0,1
Del219,3.0,3.0,0.25,New Castle,Delaware,19720.0,,300000.0,1
Del220,3.0,1.0,0.02,Wilmington,Delaware,19805.0,925.0,84900.0,0
Del221,3.0,2.0,0.09,Wilmington,Delaware,19805.0,1738.0,195000.0,1
Del222,3.0,1.0,0.04,Wilmington,Delaware,19805.0,900.0,84900.0,1
Del223,3.0,1.0,0.15,New Castle,Delaware,19720.0,1350.0,220000.0,1
Del224,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1125.0,95000.0,1
Del225,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1125.0,99900.0,1
Del226,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1200.0,225000.0,1
Del227,3.0,1.0,0.04,Wilmington,Delaware,19802.0,1150.0,120000.0,1
Del228,4.0,2.0,0.29,Wilmington,Delaware,19804.0,3560.0,269900.0,0
Del229,4.0,2.0,0.26,New Castle,Delaware,19720.0,2000.0,349900.0,1
Del230,4.0,3.0,0.15,Bear,Delaware,19701.0,2860.0,330000.0,1
Del231,3.0,2.0,0.18,New Castle,Delaware,19720.0,1400.0,239900.0,0
Del232,3.0,1.0,0.02,Wilmington,Delaware,19802.0,1000.0,169000.0,0
Del233,2.0,1.0,,Wilmington,Delaware,19802.0,,145000.0,0
Del234,3.0,3.0,0.23,New Castle,Delaware,19720.0,1750.0,335000.0,1
Del235,3.0,1.0,0.22,New Castle,Delaware,19720.0,1000.0,250000.0,1
Del236,2.0,2.0,,Wilmington,Delaware,19804.0,,280000.0,1
Del237,,,0.09,Wilmington,Delaware,19805.0,,14900.0,0
Del238,5.0,4.0,0.08,Wilmington,Delaware,19806.0,3550.0,369900.0,1
Del239,3.0,1.0,0.04,Wilmington,Delaware,19809.0,1200.0,127000.0,0
Del240,3.0,,0.03,Wilmington,Delaware,19801.0,675.0,245000.0,0
Del241,5.0,2.0,0.14,New Castle,Delaware,19720.0,1625.0,214900.0,1
Del242,3.0,2.0,0.08,Wilmington,Delaware,19804.0,1250.0,239900.0,0
Del243,3.0,2.0,0.16,New Castle,Delaware,19720.0,1641.0,300000.0,1
Del244,3.0,1.0,0.03,New Castle,Delaware,19720.0,1025.0,134000.0,1
Del245,3.0,1.0,0.14,Wilmington,Delaware,19801.0,875.0,204900.0,1
Del246,4.0,3.0,0.5,New Castle,Delaware,19720.0,2400.0,339900.0,1
Del247,4.0,2.0,0.03,Wilmington,Delaware,19805.0,1400.0,90000.0,1
Del248,3.0,1.0,0.05,Wilmington,Delaware,19802.0,1200.0,120000.0,1
Del249,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1425.0,190000.0,1
Del250,2.0,1.0,0.12,New Castle,Delaware,19720.0,1125.0,50000.0,0
Del251,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1200.0,45000.0,1
Del252,3.0,3.0,0.06,Wilmington,Delaware,19805.0,1575.0,269900.0,1
Del253,3.0,1.0,0.03,Wilmington,Delaware,19805.0,,60000.0,1
Del254,4.0,3.0,0.23,Wilmington,Delaware,19805.0,1925.0,309000.0,0
Del255,3.0,2.0,0.49,New Castle,Delaware,19720.0,1950.0,425000.0,0
Del256,6.0,1.0,0.04,Wilmington,Delaware,19805.0,2100.0,40000.0,0
Del257,3.0,2.0,0.02,Wilmington,Delaware,19805.0,,184900.0,1
Del258,4.0,3.0,0.21,New Castle,Delaware,19720.0,1825.0,365000.0,1
Del259,3.0,3.0,0.13,New Castle,Delaware,19720.0,1350.0,275000.0,1
Del260,2.0,2.0,0.02,Wilmington,Delaware,19801.0,975.0,149000.0,0
Del261,3.0,1.0,0.16,Wilmington,Delaware,19804.0,1075.0,210000.0,1
Del262,3.0,2.0,0.04,Wilmington,Delaware,19805.0,1500.0,170000.0,1
Del263,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1225.0,184000.0,0
Del264,4.0,2.0,0.18,New Castle,Delaware,19720.0,1750.0,325000.0,1
Del265,5.0,1.0,0.03,Wilmington,Delaware,19805.0,1575.0,70000.0,1
Del266,,,2.5,Wilmington,Delaware,19805.0,,585000.0,1
Del267,,,0.09,Wilmington,Delaware,19805.0,,89900.0,1
Del268,3.0,1.0,0.04,Wilmington,Delaware,19802.0,1125.0,40000.0,0
Del269,3.0,2.0,0.16,New Castle,Delaware,19720.0,2589.0,224900.0,0
Del270,4.0,,0.15,Wilmington,Delaware,19804.0,1350.0,210000.0,1
Del271,3.0,2.0,0.02,Wilmington,Delaware,19801.0,1625.0,238750.0,1
Del272,4.0,3.0,0.2,New Castle,Delaware,19720.0,1875.0,310000.0,1
Del273,4.0,,0.16,Wilmington,Delaware,19804.0,1400.0,210000.0,0
Del274,4.0,3.0,0.05,Wilmington,Delaware,19801.0,2175.0,300000.0,1
Del275,4.0,3.0,0.09,Wilmington,Delaware,19805.0,2106.0,314900.0,0
Del276,4.0,2.0,0.05,Wilmington,Delaware,19805.0,1600.0,175000.0,1
Del277,2.0,2.0,0.23,New Castle,Delaware,19720.0,1964.0,284900.0,1
Del278,3.0,1.0,0.02,Wilmington,Delaware,19802.0,1025.0,48000.0,0
Del279,2.0,2.0,,New Castle,Delaware,19720.0,,150000.0,1
Del280,3.0,1.0,0.03,Wilmington,Delaware,19801.0,,59900.0,0
Del281,3.0,2.0,0.18,Wilmington,Delaware,19809.0,1475.0,340000.0,1
Del282,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1075.0,185000.0,0
Del283,4.0,2.0,0.02,Wilmington,Delaware,19805.0,1350.0,180000.0,1
Del284,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1275.0,63600.0,0
Del285,2.0,3.0,,New Castle,Delaware,19720.0,,125000.0,1
Del286,4.0,2.0,0.23,Wilmington,Delaware,19808.0,2490.0,335000.0,1
Del287,3.0,2.0,0.15,Wilmington,Delaware,19804.0,1661.0,275000.0,1
Del288,3.0,2.0,0.04,Wilmington,Delaware,19805.0,1475.0,214900.0,1
Del289,4.0,2.0,0.17,New Castle,Delaware,19720.0,1850.0,309900.0,1
Del290,2.0,1.0,0.02,Wilmington,Delaware,19805.0,775.0,87500.0,1
Del291,2.0,1.0,0.02,Wilmington,Delaware,19805.0,875.0,87500.0,1
Del292,2.0,2.0,0.02,Wilmington,Delaware,19805.0,825.0,87500.0,1
Del293,2.0,1.0,0.02,Wilmington,Delaware,19805.0,925.0,87500.0,1
Del294,2.0,1.0,0.02,Wilmington,Delaware,19805.0,725.0,87500.0,1
Del295,3.0,1.0,0.1,New Castle,Delaware,19720.0,1025.0,191000.0,0
Del296,3.0,1.0,0.04,Wilmington,Delaware,19805.0,825.0,210000.0,1
Del297,5.0,3.0,0.54,Wilmington,Delaware,19810.0,2375.0,395000.0,0
