ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Penns110,3.0,3.0,0.41,Bushkill,Pennsylvania,18324.0,2100.0,265000.0,1,41.14712,-75.0001
Penns111,4.0,2.0,0.23,Matamoras,Pennsylvania,18336.0,2430.0,299500.0,1,41.37566,-74.73674
Penns112,3.0,4.0,0.25,Dingmans Ferry,Pennsylvania,18328.0,2595.0,299500.0,1,41.22531,-75.00633
Penns113,3.0,3.0,1.23,Lords Valley,Pennsylvania,18428.0,2650.0,333000.0,1,41.42946,-75.1253
Penns114,6.0,7.0,5.3,Delaware Township,Pennsylvania,18328.0,8612.0,1750000.0,1,41.22531,-75.00633
Penns115,3.0,4.0,1.55,Milford,Pennsylvania,18337.0,4743.0,599000.0,1,41.33406,-74.87342
Penns116,3.0,3.0,0.02,East Stroudsburg,Pennsylvania,18302.0,1881.0,398900.0,0,41.09243,-75.11783
Penns117,4.0,2.0,17.03,Milford,Pennsylvania,18337.0,2896.0,1225000.0,0,41.33406,-74.87342
Penns118,4.0,3.0,0.45,East Stroudsburg,Pennsylvania,18302.0,2891.0,364000.0,0,41.09243,-75.11783
Penns119,1.0,1.0,2.27,Dingmans Ferry,Pennsylvania,18328.0,7800.0,475000.0,0,41.22531,-75.00633
Penns120,3.0,1.0,0.4,Dingmans Ferry,Pennsylvania,18328.0,900.0,98000.0,1,41.22531,-75.00633
Penns121,3.0,2.0,0.57,East Stroudsburg,Pennsylvania,18302.0,2080.0,209000.0,1,41.09243,-75.11783
Penns122,4.0,4.0,0.85,Bushkill,Pennsylvania,18324.0,2192.0,299900.0,1,41.14712,-75.0001
Penns123,3.0,3.0,0.42,East Stroudsburg,Pennsylvania,18302.0,2101.0,399900.0,0,41.09243,-75.11783
Penns124,4.0,3.0,0.35,East Stroudsburg,Pennsylvania,18302.0,2322.0,479900.0,0,41.09243,-75.11783
Penns125,1.0,1.0,0.13,Dingmans Ferry,Pennsylvania,18328.0,582.0,49900.0,0,41.22531,-75.00633
Penns126,3.0,2.0,0.45,Bushkill,Pennsylvania,18324.0,1880.0,399000.0,1,41.14712,-75.0001
Penns127,2.0,2.0,1.47,Milford,Pennsylvania,18337.0,1956.0,165000.0,1,41.33406,-74.87342
Penns128,2.0,2.0,0.28,Matamoras,Pennsylvania,18336.0,1804.0,169000.0,0,41.37566,-74.73674
Penns129,5.0,7.0,2.27,Dingmans Ferry,Pennsylvania,18328.0,11700.0,475000.0,0,41.22531,-75.00633
Penns130,2.0,1.0,0.41,Matamoras,Pennsylvania,18336.0,1800.0,225000.0,0,41.37566,-74.73674
Penns131,2.0,2.0,0.04,Bushkill,Pennsylvania,18324.0,1050.0,115000.0,1,41.14712,-75.0001
Penns132,2.0,2.0,0.46,Dingmans Ferry,Pennsylvania,18328.0,1652.0,235000.0,1,41.22531,-75.00633
Penns133,4.0,2.0,0.54,Stroudsburg,Pennsylvania,18360.0,2250.0,239500.0,0,40.97254,-75.28562
Penns134,3.0,3.0,0.57,Dingmans Ferry,Pennsylvania,18328.0,2048.0,265000.0,0,41.22531,-75.00633
Penns135,4.0,4.0,0.27,East Stroudsburg,Pennsylvania,18302.0,2232.0,309963.0,1,41.09243,-75.11783
Penns136,3.0,2.0,0.28,Mount Bethel,Pennsylvania,18343.0,2350.0,259000.0,0,40.89043,-75.1058
Penns137,2.0,1.0,0.11,Shohola,Pennsylvania,18458.0,700.0,45000.0,0,41.40916,-74.91757
Penns138,4.0,1.0,0.33,Bushkill,Pennsylvania,18324.0,1040.0,162000.0,1,41.14712,-75.0001
Penns139,2.0,1.0,0.11,Shohola,Pennsylvania,18458.0,700.0,75000.0,1,41.40916,-74.91757
Penns140,2.0,1.0,0.11,Shohola,Pennsylvania,18458.0,700.0,43900.0,0,41.40916,-74.91757
Penns141,4.0,3.0,0.04,Bushkill,Pennsylvania,18324.0,2500.0,349900.0,1,41.14712,-75.0001
Penns142,5.0,3.0,0.75,Dingmans Ferry,Pennsylvania,18328.0,2538.0,220000.0,0,41.22531,-75.00633
Penns143,3.0,2.0,0.35,Bushkill,Pennsylvania,18324.0,1770.0,235900.0,0,41.14712,-75.0001
Penns144,4.0,3.0,0.43,Tamiment,Pennsylvania,18371.0,2289.0,279000.0,1,41.15837,-75.03658
Penns145,3.0,3.0,0.56,Lords Valley,Pennsylvania,18428.0,5956.0,599000.0,0,41.42946,-75.1253
Penns146,4.0,2.0,1.13,East Stroudsburg,Pennsylvania,18301.0,2100.0,279900.0,1,41.03141,-75.18316
Penns147,3.0,2.0,1.09,Milford,Pennsylvania,18337.0,4521.0,447500.0,1,41.33406,-74.87342
Penns148,3.0,1.0,0.32,Dingmans Ferry,Pennsylvania,18328.0,960.0,148400.0,1,41.22531,-75.00633
Penns149,3.0,3.0,1.03,Milford,Pennsylvania,18337.0,3024.0,370000.0,0,41.33406,-74.87342
Penns150,3.0,3.0,1.1,Bushkill,Pennsylvania,18324.0,2464.0,269500.0,0,41.14712,-75.0001
Penns151,3.0,1.0,0.24,Matamoras,Pennsylvania,18336.0,1134.0,219000.0,1,41.37566,-74.73674
Penns152,4.0,2.0,2.12,Milford,Pennsylvania,18337.0,3476.0,318000.0,0,41.33406,-74.87342
Penns153,4.0,4.0,0.27,Bushkill,Pennsylvania,18324.0,2788.0,285000.0,0,41.14712,-75.0001
Penns154,1.0,1.0,0.1,Shohola,Pennsylvania,18458.0,600.0,24888.0,0,41.40916,-74.91757
Penns155,2.0,2.0,0.01,East Stroudsburg,Pennsylvania,18302.0,1782.0,119900.0,1,41.09243,-75.11783
Penns156,3.0,2.0,0.68,Milford,Pennsylvania,18337.0,2480.0,409000.0,1,41.33406,-74.87342
Penns157,3.0,4.0,0.29,East Stroudsburg,Pennsylvania,18302.0,2815.0,350000.0,1,41.09243,-75.11783
Penns158,4.0,3.0,0.53,Bushkill,Pennsylvania,18324.0,1736.0,350000.0,1,41.14712,-75.0001
Penns159,3.0,2.0,0.78,East Stroudsburg,Pennsylvania,18302.0,872.0,189900.0,1,41.09243,-75.11783
Penns160,3.0,1.0,0.25,East Stroudsburg,Pennsylvania,18302.0,1408.0,195000.0,1,41.09243,-75.11783
Penns161,3.0,3.0,0.28,Dingmans Ferry,Pennsylvania,18328.0,1800.0,250000.0,1,41.22531,-75.00633
Penns162,5.0,3.0,0.34,Bushkill,Pennsylvania,18324.0,2326.0,284900.0,1,41.14712,-75.0001
Penns163,5.0,3.0,1.2,Bushkill,Pennsylvania,18324.0,2372.0,379000.0,1,41.14712,-75.0001
Penns164,3.0,2.0,0.61,Lords Valley,Pennsylvania,18428.0,2452.0,349500.0,0,41.42946,-75.1253
