ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Maine151,3.0,3.0,2.1,Berwick,Maine,3901.0,2428.0,450000.0,1,43.30063,-70.84397
Maine152,4.0,3.0,4.63,Acton,Maine,4001.0,2862.0,459900.0,0,43.52991,-70.92078
Maine153,3.0,1.0,0.1,Kittery,Maine,3904.0,945.0,315000.0,1,43.11025,-70.73201
Maine154,3.0,2.0,1.0,North Berwick,Maine,3906.0,1638.0,345000.0,0,43.3447,-70.77759
Maine155,13.0,7.0,1.75,Kittery,Maine,3904.0,7056.0,1800000.0,0,43.11025,-70.73201
Maine156,5.0,3.0,0.78,Fryeburg,Maine,4037.0,2848.0,369000.0,1,44.09129,-70.94942
Maine157,3.0,1.0,0.34,Fryeburg,Maine,4037.0,846.0,259900.0,0,44.09129,-70.94942
Maine158,3.0,2.0,0.15,North Berwick,Maine,3906.0,1980.0,310000.0,0,43.3447,-70.77759
Maine159,3.0,1.0,1.5,Waterboro,Maine,4061.0,1920.0,294500.0,0,43.63409,-70.74312
Maine160,3.0,2.0,0.5,Waterboro,Maine,4061.0,1428.0,299900.0,1,43.63409,-70.74312
Maine161,3.0,1.0,0.23,Sanford,Maine,4073.0,1004.0,129900.0,0,43.41301,-70.74237
Maine162,3.0,1.0,1.01,Sanford,Maine,4073.0,960.0,199000.0,1,43.41301,-70.74237
Maine163,4.0,2.0,0.55,Shapleigh,Maine,4076.0,1310.0,349900.0,1,43.55248,-70.83793
Maine164,3.0,2.0,1.8,Waterboro,Maine,4087.0,1440.0,349900.0,0,43.56234,-70.74529
Maine165,3.0,2.0,0.43,Sanford,Maine,4073.0,1344.0,235000.0,0,43.41301,-70.74237
Maine166,4.0,2.0,0.5,Waterboro,Maine,4061.0,1428.0,365000.0,1,43.63409,-70.74312
Maine167,3.0,2.0,1.9,Shapleigh,Maine,4076.0,1464.0,399900.0,0,43.55248,-70.83793
Maine168,2.0,1.0,0.69,Sanford,Maine,4073.0,728.0,220000.0,0,43.41301,-70.74237
Maine169,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine170,3.0,2.0,3.0,Limington,Maine,4049.0,1728.0,499894.0,0,43.7356,-70.70263
Maine171,3.0,3.0,0.23,South Berwick,Maine,3908.0,1540.0,397500.0,0,43.23838,-70.74795
Maine172,3.0,3.0,2.01,Saco,Maine,4027.0,2080.0,599990.0,0,43.40333,-70.91155
Maine173,3.0,2.0,1.0,North Berwick,Maine,3906.0,1638.0,345000.0,0,43.3447,-70.77759
Maine174,4.0,3.0,0.54,Wells,Maine,4090.0,2757.0,389000.0,0,43.32669,-70.63356
Maine175,3.0,2.0,0.1,Kittery,Maine,3904.0,1344.0,389000.0,1,43.11025,-70.73201
Maine176,2.0,2.0,0.31,York,Maine,3909.0,1071.0,142000.0,0,43.16786,-70.68105
Maine177,4.0,2.0,0.45,Kittery,Maine,3905.0,1624.0,749000.0,1,43.08481,-70.68449
Maine178,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine179,3.0,3.0,0.59,Wells,Maine,4090.0,2203.0,599900.0,1,43.32669,-70.63356
Maine180,3.0,4.0,0.08,Wells,Maine,4090.0,1346.0,420000.0,0,43.32669,-70.63356
Maine181,3.0,3.0,0.23,South Berwick,Maine,3908.0,1540.0,397500.0,0,43.23838,-70.74795
Maine182,3.0,2.0,0.51,York,Maine,3909.0,1547.0,559000.0,1,43.16786,-70.68105
Maine183,2.0,2.0,0.24,Ogunquit,Maine,3907.0,593.0,724000.0,0,43.25474,-70.611
Maine184,4.0,3.0,2.17,Ogunquit,Maine,3907.0,3064.0,1785000.0,0,43.25474,-70.611
Maine185,4.0,3.0,24.0,Wells,Maine,4090.0,2931.0,999000.0,0,43.32669,-70.63356
Maine186,3.0,2.0,0.29,Kittery,Maine,3904.0,1668.0,689000.0,1,43.11025,-70.73201
Maine187,3.0,2.0,0.1,Kittery,Maine,3904.0,1344.0,389000.0,1,43.11025,-70.73201
Maine188,4.0,2.0,0.45,Kittery,Maine,3905.0,1624.0,749000.0,1,43.08481,-70.68449
Maine189,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine190,3.0,2.0,0.51,York,Maine,3909.0,1547.0,559000.0,1,43.16786,-70.68105
Maine191,3.0,2.0,0.29,Kittery,Maine,3904.0,1668.0,689000.0,1,43.11025,-70.73201
Maine192,3.0,2.0,0.15,North Berwick,Maine,3906.0,1980.0,310000.0,0,43.3447,-70.77759
Maine193,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine194,3.0,3.0,0.23,South Berwick,Maine,3908.0,1540.0,397500.0,0,43.23838,-70.74795
Maine195,3.0,2.0,0.15,North Berwick,Maine,3906.0,1980.0,310000.0,0,43.3447,-70.77759
Maine196,3.0,1.0,0.23,Sanford,Maine,4073.0,1004.0,129900.0,0,43.41301,-70.74237
Maine197,2.0,2.0,0.31,York,Maine,3909.0,1071.0,142000.0,0,43.16786,-70.68105
Maine198,3.0,1.0,1.01,Sanford,Maine,4073.0,960.0,199000.0,1,43.41301,-70.74237
Maine199,2.0,1.0,2.42,Wells,Maine,4090.0,1008.0,450000.0,0,43.32669,-70.63356
Maine200,4.0,3.0,0.54,Wells,Maine,4090.0,2757.0,389000.0,0,43.32669,-70.63356
Maine201,3.0,2.0,0.43,Sanford,Maine,4073.0,1344.0,235000.0,0,43.41301,-70.74237
Maine202,2.0,1.0,0.69,Sanford,Maine,4073.0,728.0,220000.0,0,43.41301,-70.74237
Maine203,4.0,2.0,0.45,Kittery,Maine,3905.0,1624.0,749000.0,1,43.08481,-70.68449
Maine204,3.0,2.0,0.1,Kittery,Maine,3904.0,1344.0,389000.0,1,43.11025,-70.73201
Maine205,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine206,4.0,3.0,2.17,Ogunquit,Maine,3907.0,3064.0,1785000.0,0,43.25474,-70.611
Maine207,3.0,3.0,0.23,South Berwick,Maine,3908.0,1540.0,397500.0,0,43.23838,-70.74795
Maine208,2.0,2.0,0.24,Ogunquit,Maine,3907.0,593.0,724000.0,0,43.25474,-70.611
Maine209,4.0,3.0,24.0,Wells,Maine,4090.0,2931.0,999000.0,0,43.32669,-70.63356
Maine210,3.0,4.0,0.08,Wells,Maine,4090.0,1346.0,420000.0,0,43.32669,-70.63356
Maine211,3.0,3.0,2.01,Saco,Maine,4027.0,2080.0,599990.0,0,43.40333,-70.91155
Maine212,3.0,2.0,0.29,Kittery,Maine,3904.0,1668.0,689000.0,1,43.11025,-70.73201
Maine213,3.0,2.0,0.51,York,Maine,3909.0,1547.0,559000.0,1,43.16786,-70.68105
Maine214,2.0,1.0,0.11,Wells,Maine,4090.0,936.0,479900.0,1,43.32669,-70.63356
