ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
NewH23406,2.0,1.0,1.96,Orford,New Hampshire,3777.0,600.0,138000.0,0,43.89548,-72.06672
NewH23407,3.0,1.0,2.0,Cornish,New Hampshire,3745.0,2362.0,359000.0,0,43.47407,-72.32001
NewH23408,2.0,1.0,0.96,Canaan,New Hampshire,3741.0,627.0,149000.0,0,43.67134,-72.01559
NewH23409,4.0,3.0,0.39,Enfield,New Hampshire,3748.0,3720.0,250000.0,0,43.60207,-72.11713
NewH23410,3.0,2.0,0.95,Canaan,New Hampshire,3741.0,2378.0,299900.0,1,43.67134,-72.01559
NewH23411,2.0,2.0,1.9,Hanover,New Hampshire,3750.0,2000.0,399000.0,0,43.70681,-72.19308
NewH23412,2.0,1.0,1.55,Enfield,New Hampshire,3748.0,1086.0,285000.0,0,43.60207,-72.11713
NewH23413,3.0,3.0,3.0,Orford,New Hampshire,3777.0,2450.0,549000.0,1,43.89548,-72.06672
NewH23414,1.0,2.0,0.93,Enfield,New Hampshire,3748.0,3297.0,269000.0,0,43.60207,-72.11713
NewH23415,2.0,2.0,0.71,Grantham,New Hampshire,3753.0,1446.0,395000.0,0,43.51534,-72.14798
NewH23416,4.0,3.0,0.36,Lebanon,New Hampshire,3784.0,3216.0,399900.0,0,43.63675,-72.30608
NewH23417,3.0,3.0,2.66,Lebanon,New Hampshire,3766.0,1702.0,459900.0,0,43.63491,-72.23819
NewH23418,3.0,1.0,0.23,Lebanon,New Hampshire,3766.0,1656.0,399000.0,0,43.63491,-72.23819
NewH23419,4.0,3.0,1.73,Hanover,New Hampshire,3755.0,2760.0,950000.0,1,43.72377,-72.19563
NewH23420,4.0,4.0,4.69,Hanover,New Hampshire,3755.0,4152.0,1549000.0,1,43.72377,-72.19563
NewH23421,8.0,1.0,0.45,Lebanon,New Hampshire,3766.0,2313.0,349000.0,0,43.63491,-72.23819
NewH23422,5.0,2.0,1.36,Lebanon,New Hampshire,3766.0,1635.0,299000.0,1,43.63491,-72.23819
NewH23423,3.0,3.0,0.1,Enfield,New Hampshire,3748.0,2508.0,749000.0,0,43.60207,-72.11713
NewH23424,3.0,3.0,0.17,Hanover,New Hampshire,3755.0,3001.0,1090000.0,1,43.72377,-72.19563
NewH23425,3.0,4.0,0.41,Hanover,New Hampshire,3755.0,2954.0,1050000.0,1,43.72377,-72.19563
NewH23426,2.0,1.0,1.29,Haverhill,New Hampshire,3774.0,898.0,185000.0,0,44.09097,-71.9947
NewH23427,3.0,3.0,3.43,Sugar Hill,New Hampshire,3586.0,2574.0,695000.0,1,44.22058,-71.7963
NewH23428,3.0,2.0,1.39,Haverhill,New Hampshire,3774.0,1568.0,275000.0,0,44.09097,-71.9947
NewH23429,2.0,1.0,1.96,Orford,New Hampshire,3777.0,600.0,138000.0,0,43.89548,-72.06672
NewH23430,3.0,4.0,3.1,Haverhill,New Hampshire,3774.0,2052.0,425000.0,1,44.09097,-71.9947
NewH23431,3.0,2.0,3.21,Sugar Hill,New Hampshire,3586.0,1782.0,424900.0,0,44.22058,-71.7963
NewH23432,3.0,1.0,0.69,Haverhill,New Hampshire,3785.0,1260.0,289000.0,0,44.06525,-71.87017
NewH23433,3.0,3.0,3.0,Orford,New Hampshire,3777.0,2450.0,549000.0,1,43.89548,-72.06672
NewH23434,4.0,3.0,4.93,Benton,New Hampshire,3785.0,3443.0,725000.0,1,44.06525,-71.87017
NewH23435,1.0,2.0,0.19,Haverhill,New Hampshire,3785.0,4236.0,229500.0,0,44.06525,-71.87017
NewH23436,9.0,6.0,0.27,Haverhill,New Hampshire,3785.0,5025.0,169000.0,0,44.06525,-71.87017
NewH23437,2.0,1.0,1.96,Orford,New Hampshire,3777.0,600.0,138000.0,0,43.89548,-72.06672
NewH23438,3.0,3.0,3.0,Orford,New Hampshire,3777.0,2450.0,549000.0,1,43.89548,-72.06672
NewH23439,6.0,5.0,2.7,Orford,New Hampshire,3777.0,4650.0,1850000.0,1,43.89548,-72.06672
NewH23440,2.0,2.0,5.7,Charlestown,New Hampshire,3743.0,1296.0,199000.0,0,43.36026,-72.32489
NewH23441,3.0,3.0,0.69,Charlestown,New Hampshire,3603.0,1920.0,295000.0,0,43.25339,-72.38059
NewH23442,3.0,2.0,1.0,Charlestown,New Hampshire,3603.0,1596.0,279000.0,0,43.25339,-72.38059
NewH23443,5.0,4.0,0.86,Claremont,New Hampshire,3743.0,3134.0,379900.0,1,43.36026,-72.32489
NewH23444,2.0,1.0,0.37,Claremont,New Hampshire,3743.0,1250.0,149000.0,0,43.36026,-72.32489
NewH23445,2.0,1.0,1.3,Charlestown,New Hampshire,3603.0,1689.0,165000.0,0,43.25339,-72.38059
NewH23446,4.0,1.0,7.8,Claremont,New Hampshire,3743.0,1248.0,280000.0,0,43.36026,-72.32489
NewH23447,1.0,2.0,0.28,Claremont,New Hampshire,3743.0,2456.0,99990.0,0,43.36026,-72.32489
NewH23448,3.0,2.0,14.3,Claremont,New Hampshire,3743.0,1176.0,375000.0,0,43.36026,-72.32489
NewH23449,3.0,2.0,0.7,Charlestown,New Hampshire,3603.0,1350.0,325000.0,1,43.25339,-72.38059
