ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
NewY2171,1.0,1.0,0.1,Whitehall,New York,12887.0,1260.0,39000.0,0,43.54504,-73.37471
NewY2172,2.0,2.0,3.0,Argyle,New York,12809.0,1000.0,207427.0,0,43.24097,-73.4624
NewY2173,3.0,1.0,0.4,Ticonderoga,New York,12883.0,1776.0,59900.0,1,43.85291,-73.50786
NewY2174,5.0,3.0,0.2,Ticonderoga,New York,12883.0,2088.0,239000.0,1,43.85291,-73.50786
NewY2175,3.0,2.0,0.2,Ticonderoga,New York,12883.0,1404.0,119000.0,1,43.85291,-73.50786
NewY2176,1.0,1.0,1.31,Crown Point,New York,12928.0,1029.0,114900.0,1,43.9539,-73.52898
NewY2177,2.0,2.0,0.5,Ticonderoga,New York,12883.0,1281.0,165000.0,1,43.85291,-73.50786
NewY2178,4.0,2.0,7.86,Crown Point,New York,12928.0,1597.0,575000.0,1,43.9539,-73.52898
NewY2179,4.0,2.0,0.5,Ticonderoga,New York,12883.0,2761.0,329900.0,1,43.85291,-73.50786
NewY2180,3.0,3.0,0.3,Ticonderoga,New York,12883.0,2072.0,858500.0,1,43.85291,-73.50786
NewY2181,9.0,6.0,0.9,Ticonderoga,New York,12883.0,4220.0,229900.0,0,43.85291,-73.50786
NewY2182,3.0,1.0,0.3,Crown Point,New York,12928.0,1111.0,685000.0,0,43.9539,-73.52898
NewY2183,3.0,2.0,1.12,Crown Point,New York,12928.0,1638.0,529000.0,0,43.9539,-73.52898
NewY2184,5.0,3.0,0.9,Ticonderoga,New York,12883.0,1800.0,629999.0,1,43.85291,-73.50786
